customer_id,churn_probability,risk_tier,monthly_fee,revenue_at_risk,recommended_action,key_factor,subscription_type,engagement_segment,region,age,churned
53c0345a-7d19-48bd-b659-70d4a6781dfb,0.024321538209915162,Low,13.99,4.083099834680557,Maintain engagement / loyalty rewards,Low recent activity,Standard,Low,North America,61,0
6d6a8d7b-f943-4279-ba4f-f2fcc8df2fc0,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,30,1
783898c5-a397-44be-9556-e1fd61bf35e9,0.05542201772332191,Low,8.99,5.978927271991968,Maintain engagement / loyalty rewards,Stable usage,Basic,Medium,Europe,43,0
82dee3af-9f17-421c-8d3e-2177420183e1,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Oceania,56,1
05aa98f7-b533-4184-9f57-bafe5be92e11,0.024321538209915162,Low,8.99,2.6238075420856477,Maintain engagement / loyalty rewards,Stable usage,Basic,Medium,Africa,35,0
a16eabd8-7500-401f-a09f-c196e8084525,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Europe,61,0
125660b9-b996-4330-b1c1-c12ecf075f80,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Africa,40,0
c214433b-2cd5-42bb-8b59-657928b311a6,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,North America,57,0
ff769f45-e8c0-4224-8fef-763d9b9cf9b6,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,South America,19,0
7aaf4a07-bbee-41cc-b800-8084935b8b7c,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,55,0
7cd4a8f6-a14a-4c46-9c67-d52b2279855e,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Asia,41,1
4231d1df-7cdf-491d-b0ca-794940a56bfd,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,22,0
f1cfed63-b6f3-4af8-b406-dc92beac76ce,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low engagement,Standard,Low,Oceania,35,0
914a0ec2-9ccc-4c89-a18e-4a95f8f38049,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,South America,35,1
c39ca4e9-d9f8-440e-a74b-56d91473dd2c,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,North America,70,1
edfd175f-6d64-4ba5-9c17-5ed2312cfb32,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,32,0
c251eb3b-1929-4c6a-a29e-7bb49e637a0a,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Asia,25,1
4c80103d-ac0a-4e95-a494-7ba0f6388867,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,North America,49,1
ae7ea312-9fa1-40ef-a563-25d4efa57399,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low engagement,Standard,Low,Europe,49,0
9eec0f0f-8898-49ab-bdd4-59839a8a1d9d,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Low,Africa,67,1
0b97eae3-769e-4f45-bdc7-47173286870f,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Asia,39,1
97b3ebca-2895-42c0-8c95-d75f212b5efa,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,34,1
72b5dad8-35cd-4e5b-b5f6-9fd189e46db5,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,South America,27,1
bc0deac4-46d4-46a3-aa7f-7e4f7d0cd88c,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Asia,53,1
33ce32b1-a79b-4b4f-8e3f-a73a326be03a,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Asia,31,0
0d5125bb-9a77-46fd-a008-e12965c68f6e,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Oceania,46,1
7c554923-0fc8-4af4-9482-48ddaa9af4ce,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,30,0
4aaa4b30-0995-42b2-86f8-acd420bd1f27,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Asia,65,1
0b4d9c35-a743-4c45-acac-1953cacbac29,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low engagement,Standard,Low,Africa,64,0
6f2eb696-241e-4d07-b0dd-f8fa78955fc7,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,38,0
37eab84e-f904-41ee-9fa0-9160d1a8ac85,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,North America,56,0
07d39ac7-4f54-407c-9065-d2de9017092b,0.019058380275964737,Low,13.99,3.1995208807289597,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,South America,34,0
a816aad2-ddc6-4714-9013-8d76b4de89e5,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,35,0
4825a472-0710-4ab2-824d-2fdd30ed23ca,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Europe,27,0
934908b3-41b9-4415-bbad-0f3032a18506,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Asia,52,1
c52a8297-84ec-4e1f-8193-4ee88a0fc34e,0.03970615416765213,Low,17.99,8.57176456171274,Maintain engagement / loyalty rewards,Low recent activity,Premium,Medium,Africa,46,0
b2161461-eb4c-4473-a193-e167ba3c784c,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Asia,56,1
c5fc233b-21e3-410c-85bf-742fca828d6a,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Premium,High,Asia,44,0
3ca556af-b4d6-4c39-bb53-f00960221cbf,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,36,0
5a11d8d0-cb62-456e-939d-ae4a8cbdde5c,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,62,0
b7fd931c-d59d-466c-b104-dc8819641e5d,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Europe,60,0
c175fd94-acfe-41f0-9c92-0f5e386499fe,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,Africa,21,1
0a762b77-7701-436c-a5e6-2b4a2cff7d03,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,North America,53,1
ffdf0f37-5ab0-4b5d-b33d-1a4a11e02c70,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,70,1
d4b6b1c5-e809-4a36-9126-c485c93c2099,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,North America,32,1
fac8f5fe-151e-4991-98a9-7906520b9967,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Asia,39,1
b794556e-1123-4c20-bc98-4ad400d68f76,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Oceania,35,1
abcdc4df-ade6-4dc0-a29f-26751510f091,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Asia,26,1
92a658bc-f2c1-4f19-ba0a-5f8627195a23,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Africa,38,1
9176aa47-8f35-4b61-aa0c-7f5e82ef4315,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,31,1
a74837e1-dc9c-4feb-a9f4-4091b15d15ea,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Europe,43,1
9e6a25d6-4014-4c58-a23f-6016815d6f31,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,Medium,Oceania,62,0
c52e4d67-f98f-4f1e-83a0-ec401295cd65,0.024321538209915162,Low,13.99,4.083099834680557,Maintain engagement / loyalty rewards,Low engagement,Standard,Low,Europe,28,0
6d40b2a3-6520-4f59-b076-276940e28dee,0.10110966488718987,Low,17.99,21.827554455846546,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Africa,19,0
65c8b6a9-0386-40de-b313-0ccfd413fda0,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,34,0
eab869fb-6318-4e76-ad3d-453d4fd7a219,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,North America,59,0
f30ef5c3-be17-4886-9bcf-a859532fbfef,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,South America,27,1
086bac2e-0490-4c8b-8b1e-5b9813ef2e72,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Africa,65,0
13169809-d529-496b-a4f8-1d470a744300,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Europe,22,1
0a7127ae-3d90-4b6d-8249-484df4905aec,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,51,0
d5dbc55b-8ef1-4988-a9b0-c45505ca2431,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Low,North America,28,1
8afd45e9-d401-4a9b-b3c6-e20808c39073,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,27,0
7d40c105-0ae1-4235-aab9-f8ec0122145d,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,60,0
4834dd77-26eb-49c2-9684-2ca5183ca4f0,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low recent activity,Standard,Medium,Asia,47,0
a2a1697f-7d68-4c9a-bd9f-82c6958a0222,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,South America,40,1
a7a9bf50-f432-4336-b5ce-f5fc967c388d,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,45,0
4aa4cb4e-bb15-429c-88ae-00274c3fcebf,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,64,0
938b3e5a-2269-45d3-9a05-b04df79d7719,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,South America,22,1
ea9ede30-ded4-475e-8bdb-6e6f74ef8557,0.9962264180183411,High,17.99,215.06535912179947,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,Europe,55,1
16cf6caf-bc65-4ec7-bf7b-ed1944ac741d,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,21,0
57b01680-4141-4474-a48b-e78a987b9d2f,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Europe,37,1
34c37623-852f-4ce4-92f1-f8c41322e3a3,0.9962264180183411,High,17.99,215.06535912179947,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Oceania,21,1
1de748fc-27f6-4d04-95b1-43185506ff98,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,North America,32,1
f5463712-8752-4fb0-ae3f-30137078f44b,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Oceania,37,0
c1d63ea1-39ef-402c-aaac-6086bd3e3368,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Europe,42,0
c3892ced-e6d1-4218-aa88-6ed1d835de10,0.014152047038078309,Low,8.99,1.526722834467888,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Africa,46,0
d7cbf38b-95b2-46b7-8ac3-50f4b316878c,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,59,0
7ae851ab-037f-41f3-b58a-a54190149ed0,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Oceania,24,1
692b797c-2e2c-4907-a81a-24f394f25810,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Oceania,30,1
b3d7df66-3750-4afa-afd1-d217ac259eff,0.014152047038078309,Low,13.99,2.3758456567525865,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,63,0
0ac9f17d-3658-4d74-9054-0f96a5460c54,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Asia,51,1
32c2a5bc-7e17-4fe3-85f0-b00105dde7dc,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Africa,47,1
91898a2b-07f0-43d5-aecb-7933052c3f77,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Asia,32,1
d11573bf-f68b-4134-89ff-659630bb63f3,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Asia,60,1
aeca46b3-2f4a-4f8a-941a-bcc7c536f372,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Africa,40,1
c8117a2e-0ad2-4702-98d4-a91b9e29247c,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Europe,46,1
12be3d4b-67ef-4665-a7bb-f889989afe1a,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,33,0
d14be48f-b54b-4b14-90b7-153e6c90a1ed,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,North America,31,0
89f7d229-8ad2-4553-8582-066a2af2ebed,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Africa,39,1
f4eaec8d-554b-40c5-9761-c74633a253b5,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Oceania,19,1
1d72e7f2-4e93-471d-8d46-772c2d538fdd,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,25,0
e408ee62-5313-4e04-bcec-e23b5202a7ab,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Europe,49,1
f1c83b47-42f3-43d3-8e18-4ea89c57773c,0.008888889104127884,Low,8.99,0.9589333565533161,Maintain engagement / loyalty rewards,Stable usage,Basic,High,North America,67,0
610d956e-f1f5-4b11-9d7c-441a37b21a17,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Europe,55,1
f0c87ced-93a5-4494-a348-fcfcecb24541,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Oceania,19,1
a32eee4c-69e9-41ee-a91d-f328cb381b15,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low engagement,Premium,Low,Africa,59,0
a5e64288-3362-4735-be6e-a09c1c044761,0.024321538209915162,Low,8.99,2.6238075420856477,Maintain engagement / loyalty rewards,Stable usage,Basic,High,North America,26,0
2fe53083-6764-4dc3-bbaa-a88e030e71e2,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Europe,58,0
44f7004f-4f0c-4ff0-848b-97da9a781eb0,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Oceania,18,1
50ebca29-2130-4894-9f3c-63f3f938f819,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,North America,59,1
48486230-b6dd-4d6c-8d2a-0c8a2b7f2f39,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Asia,41,0
47ea998f-01f4-4e7e-8c55-0fa01baecd11,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,South America,28,1
5af2d5bd-47aa-435f-8ea9-f18bba61da3f,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,South America,35,0
39218d93-3485-4f1a-b7db-f501deb29f04,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Low,Asia,56,1
d763fc11-4943-4f8b-80c2-4de5ba439245,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Africa,34,1
aacd3fe3-fdd1-415f-bdaf-a0d23aeb3c37,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,41,0
26f6d31c-6d28-43f9-a56e-760eef8da91e,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,43,0
1fc5bc15-e2ed-47e0-a8c3-78632ffeae19,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,56,0
d9930885-add6-474c-91bd-a2f9d0d2629d,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Oceania,31,1
b0204082-d07f-4b31-858a-7ece1b76fb30,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,46,0
f10c6464-abf4-4120-a49d-2b80657f5324,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,45,0
23c526da-c76e-4a8c-82ea-838a7736f832,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Standard,High,Oceania,68,0
bf9a7e56-2737-4931-a68d-e0b9696b65d7,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Europe,29,1
a88f8e6a-cf81-47eb-b982-5f73f413cf84,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Europe,45,0
ee612990-fd6f-4b96-95c5-4c3d64a961a7,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,64,1
70ef21fb-2720-408f-8d98-7070d307971b,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,South America,57,1
44e03489-87f8-4024-8ad0-24eb139168fe,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Low,Asia,27,1
72556cf5-71a1-404b-bb96-e1d49e112ed3,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,30,0
94940860-8fc0-4fe9-a813-136e736dc785,0.014152047038078309,Low,13.99,2.3758456567525865,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,South America,69,0
5d4f942c-5e0c-4e72-b7e5-c03cc4dc020c,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Low,Asia,33,1
6a1cf920-fbb2-4b70-881c-358c007bc43c,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,66,0
8e64c096-6cc3-468e-b5bc-63c64e8ea64a,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Europe,24,1
c38f1921-4fc2-4350-a1e1-c0aaeedf1654,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Oceania,45,1
dcc0039c-307a-4d72-a67e-a69688d676db,0.024321538209915162,Low,17.99,5.250533668756485,Maintain engagement / loyalty rewards,Low engagement,Premium,Low,Africa,19,0
6c89b2aa-65db-477b-8a60-5d8da393950f,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Europe,33,0
91c178ba-d603-4aa5-8a9f-f872b9e9ee38,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,43,0
2a2087f5-d137-4320-a395-2352acab3eef,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Europe,19,0
e874713c-7349-4582-806f-1fb0d743ab6c,0.024321538209915162,Low,17.99,5.250533668756485,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,64,0
75bb1697-a008-4d94-9307-8652f6b88827,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,42,0
f5edc841-bc01-4908-ae59-2051c2757a7b,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Europe,63,0
95da76ce-dc72-4192-b15d-57b576909335,0.024321538209915162,Low,8.99,2.6238075420856477,Maintain engagement / loyalty rewards,Stable usage,Basic,Medium,North America,37,0
5152898c-b43a-4087-93bc-4ec283f379b2,0.024321538209915162,Low,8.99,2.6238075420856477,Maintain engagement / loyalty rewards,Stable usage,Basic,Medium,Asia,60,0
eee51db1-409b-4642-becb-311ad53094a2,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Europe,64,0
c8363c4a-8478-4498-b1fb-f6c33222e11d,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,South America,18,1
8ba829fb-fe7c-47f4-89db-241934a74db6,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,South America,61,1
6bf1d15a-7ede-4fa1-8ac3-ca10566780ea,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,70,0
c3f2e7fd-8b89-48a5-8327-6db568e73a64,0.9962264180183411,High,13.99,167.24649105691913,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Asia,43,1
ad7ef66f-b1ff-4e88-a13a-3a031501a8cb,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Europe,20,1
12ddaf98-d735-4343-954a-5269936b4d85,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,South America,49,1
28028f3f-af46-4e13-b3cd-d32ab1279c48,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Low,North America,40,1
ab76d3cc-b330-42c9-ad6b-28b5e707a64d,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Africa,63,1
1adad285-b2b1-4090-84b5-21d9aa4d1922,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Europe,30,1
76ee5c7f-f3c8-49ae-b448-a2510b0bd954,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,53,0
23cfb542-2422-44ab-9acf-48096caccd3c,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,18,0
c32bafe7-6744-4901-bf9a-fa83bda82088,0.9962264180183411,High,13.99,167.24649105691913,Offer targeted discount / personalized content,Low engagement,Standard,Low,Africa,39,1
c18a0290-a6c6-4d07-9641-5255c31da967,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,North America,70,1
3ad7f42c-02c6-469e-915c-cc1d57bba996,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Europe,19,0
ce97c787-6a6c-4162-aeda-19b2f014d2ff,0.8261967122554779,High,8.99,89.13010131812095,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Oceania,48,1
4f064243-4e60-4a9b-ab4e-b4b262969f53,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,26,0
87badf81-7a2d-4bbe-a869-321a3ca58275,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low recent activity,Standard,Medium,Europe,48,0
3cd1c05f-5575-4a10-ac1f-b67337a7acaf,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Asia,19,1
336a2ae7-f0bc-4aa5-8fc8-540c138b7d3c,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Africa,70,0
7e9ddb87-4b17-40c9-aa12-a070f3720693,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,18,0
c1d1ae44-0bc9-49ee-b2ae-e2d6fb2bf599,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,North America,58,1
b819383f-8219-47be-a119-7c9225b5436c,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Premium,High,Oceania,57,0
7c1dfa22-78a1-4be1-a9c9-929801f14b1c,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Oceania,47,1
a7ffdf22-b673-4b5a-aed8-8c53ed42814d,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,22,0
958219d9-6c45-4863-ae79-e0580f7936a0,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,North America,52,1
cdcea36d-e4be-42ff-8df1-f792147643fc,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Oceania,53,1
71243054-81b6-43a9-bea5-0bb0a0b2cf11,0.024321538209915162,Low,17.99,5.250533668756485,Maintain engagement / loyalty rewards,Low engagement,Premium,Low,South America,34,0
f10cd6c5-f3ec-43e7-a296-ccfa7f15942e,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,North America,46,1
cde28795-9a83-4b21-85a4-2fdd628430a5,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,33,0
0d2e7cf3-53e8-4ff5-8385-3d2047301d5a,0.008888889104127884,Low,8.99,0.9589333565533161,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,59,0
5816a80b-d30e-4f74-b896-66982b245ac2,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Europe,51,0
8b321e79-2eea-4412-8d82-1d3178d5bf05,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,36,1
dfcfa9b7-1cf2-4fc2-a671-12b758a6d6fd,0.024321538209915162,Low,8.99,2.6238075420856477,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Africa,31,0
e502bbd1-d79d-4705-b2f8-51d3d0da534a,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,22,0
126bb497-94e7-4c3e-b7e4-58f87b347217,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Asia,27,1
783256b2-4209-4768-8239-6c32fd358074,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Europe,26,1
399c1cff-c016-45b4-b2b0-984443300064,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,54,0
728cb69b-4920-4d86-83ce-8c89da725583,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Africa,45,0
9347980b-009d-4c3f-99d8-e7c509a64747,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Europe,44,1
